INCIDENT_DATE,INCIDENT_HOUR,INCIDENT_ID,NAME,AGENCY_ID,Day
2017-01-08,1.0,92305589,Weapon Law Violations,8554,Sunday
2017-05-07,10.0,92305907,Destruction/Damage/Vandalism of Property,8554,Sunday
2017-05-03,8.0,92305885,All Other Larceny,8554,Wednesday
2017-03-27,8.0,90077242,Destruction/Damage/Vandalism of Property,8554,Monday
2017-01-10,15.0,88807426,All Other Larceny,8554,Tuesday
2017-08-02,12.0,93401334,All Other Larceny,8554,Wednesday
2017-09-03,3.0,94030749,Rape,9040,Sunday
2017-10-04,16.0,93936205,Theft From Building,8554,Wednesday
2017-08-27,0.0,93935954,All Other Larceny,8554,Sunday
2017-02-05,16.0,89348607,Drug/Narcotic Violations,9040,Sunday
2017-06-17,4.0,99639748,Drug/Narcotic Violations,9040,Saturday
2017-10-07,10.0,93936253,All Other Larceny,8554,Saturday
2017-04-11,12.0,91040147,Theft From Building,8554,Tuesday
2017-10-02,19.0,94030900,Weapon Law Violations,9040,Monday
2017-01-27,18.0,89294053,Credit Card/Automated Teller Machine Fraud,8554,Friday
2017-01-27,18.0,89294053,Theft From Building,8554,Friday
2017-02-10,16.0,89348616,Theft From Building,9040,Friday
2017-08-21,6.0,93506743,Theft From Building,9040,Monday
2017-01-29,12.0,89294047,Drug/Narcotic Violations,8554,Sunday
2017-09-27,12.0,94030885,Drug/Narcotic Violations,9040,Wednesday
2017-11-17,12.0,94399145,All Other Larceny,9040,Friday
2017-11-28,21.0,98332447,Drug/Narcotic Violations,8554,Tuesday
2017-01-26,18.0,92369838,False Pretenses/Swindle/Confidence Game,9040,Thursday
2017-07-05,17.0,93506589,Simple Assault,9040,Wednesday
2017-11-17,21.0,94351513,Counterfeiting/Forgery,8554,Friday
2017-07-22,23.0,93124220,Drug/Narcotic Violations,8554,Saturday
2017-01-09,17.0,88807419,Impersonation,8554,Monday
2017-04-22,0.0,93401060,Drug/Narcotic Violations,8554,Saturday
2017-05-31,7.0,93124122,Theft From Motor Vehicle,8554,Wednesday
2017-02-24,8.0,89348673,Theft From Building,9040,Friday
2017-09-26,9.0,94030876,Theft From Building,9040,Tuesday
2017-10-22,10.0,93936501,Simple Assault,8554,Sunday
2017-04-24,8.0,92305786,Motor Vehicle Theft,8554,Monday
2017-01-15,12.0,88829036,Theft From Building,9040,Sunday
2017-11-03,10.0,94351409,Theft From Building,8554,Friday
2017-12-14,12.0,94507377,Theft From Building,9040,Thursday
2017-08-24,0.0,94351323,Wire Fraud,8554,Thursday
2017-11-29,21.0,94399156,Destruction/Damage/Vandalism of Property,9040,Wednesday
2017-10-03,15.0,98332111,Burglary/Breaking & Entering,8554,Tuesday
2017-01-30,12.0,93124037,All Other Larceny,8554,Monday
2017-08-07,10.0,93401379,Burglary/Breaking & Entering,8554,Monday
2017-01-27,21.0,88829060,Theft From Building,9040,Friday
2017-10-15,15.0,93936414,Destruction/Damage/Vandalism of Property,8554,Sunday
2017-11-01,17.0,94399045,Simple Assault,9040,Wednesday
2017-04-01,12.0,91091940,Drug/Narcotic Violations,9040,Saturday
2017-07-13,4.0,94399032,False Pretenses/Swindle/Confidence Game,9040,Thursday
2017-03-09,0.0,90103577,All Other Larceny,9040,Thursday
2017-09-05,12.0,93935744,All Other Larceny,8554,Tuesday
2017-04-05,0.0,93124028,Theft of Motor Vehicle Parts or Accessories,8554,Wednesday
2017-10-11,10.0,93936294,Theft From Motor Vehicle,8554,Wednesday
2017-01-05,11.0,93506804,Shoplifting,9040,Thursday
2017-12-08,1.0,94507352,Destruction/Damage/Vandalism of Property,9040,Friday
2017-10-16,21.0,93936433,Theft From Building,8554,Monday
2017-11-01,8.0,94399151,Identity Theft,9040,Wednesday
2017-07-27,0.0,93506685,Theft From Building,9040,Thursday
2017-06-15,16.0,93124156,Arson,8554,Thursday
2017-04-12,19.0,93124062,Destruction/Damage/Vandalism of Property,8554,Wednesday
2017-03-04,0.0,93124015,All Other Larceny,8554,Saturday
2017-07-20,9.0,93124218,All Other Larceny,8554,Thursday
2017-10-14,13.0,94030975,Theft From Building,9040,Saturday
2017-10-23,21.0,93936683,Theft From Building,8554,Monday
2017-11-02,0.0,94399053,Theft From Building,9040,Thursday
2017-11-04,20.0,98332124,Intimidation,8554,Saturday
2017-02-02,15.0,89348592,Theft From Building,9040,Thursday
2017-02-14,20.0,89348630,Theft From Building,9040,Tuesday
2017-09-30,2.0,94030890,Simple Assault,9040,Saturday
2017-11-03,10.0,94351405,Destruction/Damage/Vandalism of Property,8554,Friday
2017-03-05,21.0,91091941,Simple Assault,9040,Sunday
2017-09-09,14.0,98818772,Credit Card/Automated Teller Machine Fraud,8554,Saturday
2017-09-09,14.0,98818772,All Other Larceny,8554,Saturday
2017-06-15,8.0,93506588,All Other Larceny,9040,Thursday
2017-09-18,17.0,93935951,All Other Larceny,8554,Monday
2017-10-08,22.0,94030945,Theft From Building,9040,Sunday
2017-09-11,4.0,94030783,Theft From Building,9040,Monday
2017-10-23,15.0,94030997,All Other Larceny,9040,Monday
2017-05-17,9.0,93506496,All Other Larceny,9040,Wednesday
2017-03-20,10.0,90103593,Intimidation,9040,Monday
2017-10-21,14.0,94031045,Theft From Building,9040,Saturday
2017-08-17,9.0,99051670,Destruction/Damage/Vandalism of Property,9040,Thursday
2017-02-09,19.0,93935498,Burglary/Breaking & Entering,8554,Thursday
2017-11-11,23.0,94351455,Motor Vehicle Theft,8554,Saturday
2017-10-11,10.0,94030958,Theft From Building,9040,Wednesday
2017-08-15,17.0,93401462,Burglary/Breaking & Entering,8554,Tuesday
2017-10-01,11.0,93936155,Destruction/Damage/Vandalism of Property,8554,Sunday
2017-03-16,10.0,90077157,Theft From Building,8554,Thursday
2017-04-21,1.0,92369857,Destruction/Damage/Vandalism of Property,9040,Friday
2017-09-12,15.0,93935892,Theft From Building,8554,Tuesday
2017-03-04,11.0,91497529,Simple Assault,9040,Saturday
2017-04-02,1.0,93400900,Drug/Narcotic Violations,8554,Sunday
2017-09-09,22.0,93935837,Simple Assault,8554,Saturday
2017-11-27,12.0,94351551,Identity Theft,8554,Monday
2017-01-26,8.0,92305596,Burglary/Breaking & Entering,8554,Thursday
2017-03-11,15.0,93123972,Theft From Building,8554,Saturday
2017-07-20,8.0,99630955,All Other Larceny,9040,Thursday
2017-10-06,18.0,94030943,All Other Larceny,9040,Friday
2017-03-18,0.0,93123990,Burglary/Breaking & Entering,8554,Saturday
2017-09-13,17.0,93935910,All Other Larceny,8554,Wednesday
2017-09-27,11.0,94351343,Intimidation,8554,Wednesday
2017-08-15,14.0,93506697,Theft From Motor Vehicle,9040,Tuesday
2017-05-02,19.0,93506453,Simple Assault,9040,Tuesday
2017-06-07,11.0,93124138,Theft From Building,8554,Wednesday
2017-08-01,8.0,93506637,Aggravated Assault,9040,Tuesday
2017-05-15,15.0,93506472,Drug/Narcotic Violations,9040,Monday
2017-06-10,12.0,93935566,All Other Larceny,8554,Saturday
2017-09-20,22.0,94030838,All Other Larceny,9040,Wednesday
2017-01-19,9.0,88829032,Theft From Building,9040,Thursday
2017-09-09,2.0,94030765,Drug/Narcotic Violations,9040,Saturday
2017-10-31,15.0,94351484,All Other Larceny,8554,Tuesday
2017-01-11,7.0,88807442,Theft From Motor Vehicle,8554,Wednesday
2017-10-16,12.0,93936527,Identity Theft,8554,Monday
2017-08-19,13.0,93401533,All Other Larceny,8554,Saturday
2017-04-29,0.0,92305811,Destruction/Damage/Vandalism of Property,8554,Saturday
2017-04-09,2.0,93400963,Drug/Narcotic Violations,8554,Sunday
2017-03-17,17.0,90103582,Intimidation,9040,Friday
2017-06-16,22.0,93124157,Drug/Narcotic Violations,8554,Friday
2017-09-28,22.0,93936099,Destruction/Damage/Vandalism of Property,8554,Thursday
2017-11-23,10.0,94351503,Burglary/Breaking & Entering,8554,Thursday
2017-04-24,0.0,93506421,Fondling,9040,Monday
2017-07-05,11.0,93124195,Theft From Building,8554,Wednesday
2017-04-29,22.0,94351309,Drug/Narcotic Violations,8554,Saturday
2017-06-07,12.0,93506534,All Other Larceny,9040,Wednesday
2017-10-23,0.0,94351419,Identity Theft,8554,Monday
2017-01-05,21.0,88807406,Simple Assault,8554,Thursday
2017-11-28,20.0,94486403,Motor Vehicle Theft,8554,Tuesday
2017-09-23,21.0,93936214,Destruction/Damage/Vandalism of Property,8554,Saturday
2017-02-07,0.0,92785774,Simple Assault,8554,Tuesday
2017-10-02,20.0,93936156,Theft From Building,8554,Monday
2017-03-05,21.0,90103558,Theft From Building,9040,Sunday
2017-09-30,16.0,94030896,Theft From Building,9040,Saturday
2017-11-20,22.0,94351501,Simple Assault,8554,Monday
2017-04-19,16.0,93506368,Theft From Building,9040,Wednesday
2017-01-04,11.0,88828977,Theft From Building,9040,Wednesday
2017-11-19,0.0,94399112,Theft From Building,9040,Sunday
2017-01-22,15.0,88829038,Theft From Building,9040,Sunday
2017-09-25,0.0,93936523,Identity Theft,8554,Monday
2017-07-20,11.0,93506616,Simple Assault,9040,Thursday
2017-11-06,8.0,94399061,Theft From Motor Vehicle,9040,Monday
2017-11-03,19.0,95068920,Simple Assault,8554,Friday
2017-03-27,8.0,90103629,Identity Theft,9040,Monday
2017-09-07,15.0,93935788,Theft From Building,8554,Thursday
2017-03-11,2.0,93123981,Destruction/Damage/Vandalism of Property,8554,Saturday
2017-09-20,1.0,94030822,Simple Assault,9040,Wednesday
2017-08-28,13.0,99013309,Drug/Narcotic Violations,8554,Monday
2017-09-06,8.0,93935786,All Other Larceny,8554,Wednesday
2017-09-01,3.0,94030742,Theft From Motor Vehicle,9040,Friday
2017-08-25,15.0,93401815,All Other Larceny,8554,Friday
2017-03-09,14.0,90103572,Theft From Building,9040,Thursday
2017-09-29,18.0,93936170,Burglary/Breaking & Entering,8554,Friday
2017-05-03,18.0,92305855,Theft From Building,8554,Wednesday
2017-10-24,14.0,93936563,Theft of Motor Vehicle Parts or Accessories,8554,Tuesday
2017-09-15,15.0,94030789,Simple Assault,9040,Friday
2017-09-09,12.0,94030784,All Other Larceny,9040,Saturday
2017-02-14,8.0,89348632,Theft From Building,9040,Tuesday
2017-09-11,13.0,93935863,Theft From Building,8554,Monday
2017-07-25,0.0,93506625,Theft From Building,9040,Tuesday
2017-10-30,0.0,94031024,Theft From Building,9040,Monday
2017-07-03,17.0,93124199,All Other Larceny,8554,Monday
2017-10-04,18.0,93936242,All Other Larceny,8554,Wednesday
2017-03-06,3.0,93123971,Burglary/Breaking & Entering,8554,Monday
2017-03-06,3.0,93123971,Fondling,8554,Monday
2017-04-24,12.0,93506388,All Other Larceny,9040,Monday
2017-07-12,8.0,93124200,All Other Larceny,8554,Wednesday
2017-04-16,5.0,91497557,Drug/Narcotic Violations,9040,Sunday
2017-10-20,0.0,94031034,Destruction/Damage/Vandalism of Property,9040,Friday
2017-11-16,0.0,98395004,Embezzlement,9040,Thursday
2017-09-12,17.0,93935897,All Other Larceny,8554,Tuesday
2017-09-12,12.0,94351328,Destruction/Damage/Vandalism of Property,8554,Tuesday
2017-01-01,0.0,93506457,Theft From Building,9040,Sunday
2017-09-20,17.0,93935948,Theft From Building,8554,Wednesday
2017-10-22,23.0,94030993,Intimidation,9040,Sunday
2017-10-09,18.0,93936255,Drug/Narcotic Violations,8554,Monday
2017-06-22,16.0,93506574,All Other Larceny,9040,Thursday
2017-07-29,9.0,93506638,All Other Larceny,9040,Saturday
2017-05-27,3.0,92785926,Fondling,8554,Saturday
2017-10-10,16.0,93936282,All Other Larceny,8554,Tuesday
2017-05-22,15.0,93506505,Theft From Building,9040,Monday
2017-07-02,21.0,93124185,Drug/Narcotic Violations,8554,Sunday
2017-06-09,0.0,99635691,Theft From Building,9040,Friday
2017-02-20,16.0,93123993,Destruction/Damage/Vandalism of Property,8554,Monday
2017-04-22,10.0,92305769,Theft From Motor Vehicle,8554,Saturday
2017-09-21,15.0,94030873,Theft From Building,9040,Thursday
2017-10-15,19.0,93936417,Theft From Building,8554,Sunday
2017-12-02,8.0,94486476,Simple Assault,8554,Saturday
2017-03-18,18.0,90103595,Drug/Narcotic Violations,9040,Saturday
2017-06-24,13.0,99630950,Theft From Building,9040,Saturday
2017-10-25,18.0,93936587,Destruction/Damage/Vandalism of Property,8554,Wednesday
2017-04-13,17.0,91497555,Drug/Narcotic Violations,9040,Thursday
2017-06-17,18.0,93506564,Simple Assault,9040,Saturday
2017-11-13,16.0,94399091,Theft From Building,9040,Monday
2017-09-28,19.0,98332088,Drug/Narcotic Violations,8554,Thursday
2017-11-27,20.0,98332141,Motor Vehicle Theft,8554,Monday
2017-01-29,23.0,88807471,Drug/Narcotic Violations,8554,Sunday
2017-06-24,11.0,94030719,Drug/Narcotic Violations,9040,Saturday
2017-09-04,15.0,94030771,Theft From Building,9040,Monday
2017-07-04,1.0,94351298,Simple Assault,8554,Tuesday
2017-05-17,15.0,92305928,Simple Assault,8554,Wednesday
2017-05-24,17.0,93506514,Theft From Building,9040,Wednesday
2017-01-20,4.0,88829022,Drug/Narcotic Violations,9040,Friday
2017-09-11,22.0,94351327,Simple Assault,8554,Monday
2017-06-10,23.0,99635688,Theft From Building,9040,Saturday
2017-02-20,16.0,93123946,Theft From Building,8554,Monday
2017-12-06,12.0,101774062,Credit Card/Automated Teller Machine Fraud,8554,Wednesday
2017-08-29,22.0,94351321,Intimidation,8554,Tuesday
2017-10-21,13.0,94030980,False Pretenses/Swindle/Confidence Game,9040,Saturday
2017-12-12,8.0,94507366,Theft From Motor Vehicle,9040,Tuesday
2017-07-07,23.0,99635697,Theft From Building,9040,Friday
2017-12-08,11.0,99601548,Intimidation,8554,Friday
2017-10-21,22.0,93936498,Simple Assault,8554,Saturday
2017-04-24,8.0,91497563,Intimidation,9040,Monday
2017-07-11,22.0,96011735,Drug/Narcotic Violations,8554,Tuesday
2017-09-04,9.0,98332095,Drug/Narcotic Violations,8554,Monday
2017-06-30,16.0,93124190,Drug/Narcotic Violations,8554,Friday
2017-02-23,18.0,89348661,Theft From Building,9040,Thursday
2017-09-28,11.0,93936163,All Other Larceny,8554,Thursday
2017-08-30,22.0,93401766,Theft From Building,8554,Wednesday
2017-10-24,14.0,93936561,Theft From Building,8554,Tuesday
2017-05-01,0.0,94399036,Theft From Building,9040,Monday
2017-12-15,15.0,94507370,Theft From Motor Vehicle,9040,Friday
2017-12-12,12.0,94507363,Destruction/Damage/Vandalism of Property,9040,Tuesday
2017-08-10,17.0,93401423,All Other Larceny,8554,Thursday
2017-06-04,0.0,93124144,Drug/Narcotic Violations,8554,Sunday
2017-07-13,10.0,99635703,Theft From Building,9040,Thursday
2017-04-04,22.0,91092043,Theft From Building,9040,Tuesday
2017-10-19,15.0,96011766,Theft From Building,8554,Thursday
2017-10-19,15.0,96011766,Credit Card/Automated Teller Machine Fraud,8554,Thursday
2017-10-24,10.0,93936555,All Other Larceny,8554,Tuesday
2017-07-29,4.0,93935590,Drug/Narcotic Violations,8554,Saturday
2017-08-24,17.0,94351316,Simple Assault,8554,Thursday
2017-05-02,10.0,93401005,Theft From Building,8554,Tuesday
2017-09-04,10.0,93935743,All Other Larceny,8554,Monday
2017-05-04,7.0,92305869,All Other Larceny,8554,Thursday
2017-11-20,0.0,94351559,Identity Theft,8554,Monday
2017-03-25,22.0,93935519,Drug/Narcotic Violations,8554,Saturday
2017-04-01,13.0,91497531,Simple Assault,9040,Saturday
2017-04-30,16.0,93506446,Theft From Building,9040,Sunday
2017-06-27,16.0,99639751,Theft From Motor Vehicle,9040,Tuesday
2017-08-08,16.0,93935592,Extortion/Blackmail,8554,Tuesday
2017-02-15,0.0,90077076,Identity Theft,8554,Wednesday
2017-10-11,12.0,98332099,Intimidation,8554,Wednesday
2017-09-10,3.0,94030773,Simple Assault,9040,Sunday
2017-01-06,16.0,88829001,Theft From Building,9040,Friday
2017-09-03,17.0,94030759,Drug/Narcotic Violations,9040,Sunday
2017-06-26,17.0,93506603,Theft From Building,9040,Monday
2017-09-16,14.0,94030796,All Other Larceny,9040,Saturday
2017-11-16,18.0,94351487,Theft From Building,8554,Thursday
2017-11-16,18.0,94351487,Credit Card/Automated Teller Machine Fraud,8554,Thursday
2017-10-12,21.0,93936389,Theft From Building,8554,Thursday
2017-02-20,16.0,93123948,Theft From Building,8554,Monday
2017-10-23,9.0,93936520,All Other Larceny,8554,Monday
2017-12-06,22.0,101852461,Drug/Narcotic Violations,9040,Wednesday
2017-03-01,7.0,90103547,Theft From Building,9040,Wednesday
2017-07-16,19.0,93506614,Theft From Building,9040,Sunday
2017-04-29,0.0,92305815,Drug/Narcotic Violations,8554,Saturday
2017-02-14,9.0,92785778,Intimidation,8554,Tuesday
2017-10-22,11.0,94030983,Theft From Building,9040,Sunday
2017-07-23,10.0,93124225,Weapon Law Violations,8554,Sunday
2017-08-09,10.0,93506682,Drug/Narcotic Violations,9040,Wednesday
2017-08-27,12.0,93401693,Theft From Building,8554,Sunday
2017-09-09,12.0,93935891,Theft From Building,8554,Saturday
2017-12-04,9.0,94507346,Theft From Building,9040,Monday
2017-06-16,12.0,99635695,Credit Card/Automated Teller Machine Fraud,9040,Friday
2017-06-02,16.0,93401119,Weapon Law Violations,8554,Friday
2017-09-25,15.0,96050174,False Pretenses/Swindle/Confidence Game,9040,Monday
2017-03-03,13.0,90077099,Destruction/Damage/Vandalism of Property,8554,Friday
2017-05-17,1.0,101847629,Drug/Narcotic Violations,9040,Wednesday
2017-12-07,20.0,95069067,Intimidation,8554,Thursday
2017-12-01,21.0,94486451,Theft From Building,8554,Friday
2017-02-18,23.0,94030693,Drug/Narcotic Violations,9040,Saturday
2017-10-31,9.0,93936673,Simple Assault,8554,Tuesday
2017-10-31,9.0,93936673,Intimidation,8554,Tuesday
2017-10-09,13.0,93936262,All Other Larceny,8554,Monday
2017-04-01,23.0,91497533,Drug/Narcotic Violations,9040,Saturday
2017-08-14,17.0,93401483,All Other Larceny,8554,Monday
2017-02-04,21.0,89348597,Drug/Narcotic Violations,9040,Saturday
2017-04-19,22.0,93124071,Drug/Narcotic Violations,8554,Wednesday
2017-06-02,7.0,98894815,Motor Vehicle Theft,9040,Friday
2017-06-06,9.0,93935551,Intimidation,8554,Tuesday
2017-05-15,15.0,93506539,Theft From Building,9040,Monday
2017-01-13,12.0,88807431,Identity Theft,8554,Friday
2017-02-03,17.0,89348602,Theft From Building,9040,Friday
2017-02-13,8.0,89348664,Destruction/Damage/Vandalism of Property,9040,Monday
2017-04-12,21.0,94351300,Impersonation,8554,Wednesday
2017-01-11,18.0,88828999,Theft From Building,9040,Wednesday
2017-06-20,9.0,94030713,All Other Larceny,9040,Tuesday
2017-04-09,12.0,93400914,Intimidation,8554,Sunday
2017-03-04,21.0,90103544,Intimidation,9040,Saturday
2017-11-14,14.0,94399084,All Other Larceny,9040,Tuesday
2017-07-06,16.0,93506594,Theft From Building,9040,Thursday
2017-03-03,16.0,93400824,Identity Theft,8554,Friday
2017-12-18,20.0,95130256,Theft From Motor Vehicle,9040,Monday
2017-09-03,3.0,99013304,Drug/Narcotic Violations,8554,Sunday
2017-10-25,17.0,99607077,All Other Larceny,8554,Wednesday
2017-04-29,0.0,99013303,Drug/Narcotic Violations,8554,Saturday
2017-08-21,0.0,93506707,Destruction/Damage/Vandalism of Property,9040,Monday
2017-07-31,8.0,93506639,All Other Larceny,9040,Monday
2017-07-13,15.0,93124212,Destruction/Damage/Vandalism of Property,8554,Thursday
2017-04-13,9.0,91092102,Theft From Building,9040,Thursday
2017-08-22,12.0,93401565,All Other Larceny,8554,Tuesday
2017-06-22,16.0,93506569,All Other Larceny,9040,Thursday
2017-09-12,14.0,93935857,All Other Larceny,8554,Tuesday
2017-03-31,23.0,94351299,Drug/Narcotic Violations,8554,Friday
2017-03-20,12.0,93124012,Theft From Building,8554,Monday
2017-08-26,22.0,98332412,Drug/Narcotic Violations,8554,Saturday
2017-03-30,10.0,92369851,Intimidation,9040,Thursday
2017-09-05,9.0,93935762,All Other Larceny,8554,Tuesday
2017-02-22,18.0,92369844,Shoplifting,9040,Wednesday
2017-07-21,12.0,93124215,Theft From Motor Vehicle,8554,Friday
2017-10-11,0.0,93936381,Identity Theft,8554,Wednesday
2017-11-05,3.0,94351418,Simple Assault,8554,Sunday
2017-11-04,16.0,94351430,Counterfeiting/Forgery,8554,Saturday
2017-06-21,8.0,94030733,Theft From Building,9040,Wednesday
2017-02-28,18.0,89348670,Theft From Building,9040,Tuesday
2017-10-17,6.0,94351363,Credit Card/Automated Teller Machine Fraud,8554,Tuesday
2017-10-17,6.0,94351363,All Other Larceny,8554,Tuesday
2017-09-27,21.0,93936105,Destruction/Damage/Vandalism of Property,8554,Wednesday
2017-10-20,18.0,94030988,Credit Card/Automated Teller Machine Fraud,9040,Friday
2017-12-04,0.0,94507342,Burglary/Breaking & Entering,9040,Monday
2017-11-22,9.0,94399146,Burglary/Breaking & Entering,9040,Wednesday
2017-05-08,19.0,93506477,Simple Assault,9040,Monday
2017-12-03,11.0,94486489,Theft From Building,8554,Sunday
2017-02-04,10.0,96011723,Theft From Building,8554,Saturday
2017-02-04,10.0,96011723,Credit Card/Automated Teller Machine Fraud,8554,Saturday
2017-02-04,20.0,89294060,Theft From Building,8554,Saturday
2017-10-05,4.0,94030928,Theft From Building,9040,Thursday
2017-02-13,11.0,89294083,Destruction/Damage/Vandalism of Property,8554,Monday
